Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
313,,23.7722,44.7083,,44.7235,,
314,,22.0842,40.6570,,45.1202,,
315,,21.9946,40.1001,,47.1039,,
316,,21.7524,42.3851,,43.8919,,
317,,21.8802,40.8592,,46.1960,,
318,,22.0814,41.9235,,46.1197,,
319,,21.6475,40.7944,,52.8641,,
320,,21.7533,50.2014,,65.0787,,
321,,21.9288,60.4210,,44.5175,,
322,,21.4615,41.2560,,49.3240,,
323,,21.1506,40.8363,,52.6047,,
324,,21.2488,41.9922,,47.5769,,
325,,22.1787,40.9012,,45.4254,,
326,,22.1357,43.0718,,44.9066,,
327,,20.9885,39.5088,,45.5093,,
328,,20.9522,39.8636,,45.1126,,
329,,22.3723,41.5993,,44.5175,,
330,,23.3669,42.3508,,45.8984,,
331,,23.5691,40.9851,,44.7311,,
332,,22.7118,40.4320,,45.2118,,
333,,22.3751,40.8287,,44.6777,,
334,,60.7996,43.3159,,42.7322,,
335,,22.7404,46.3104,,39.1998,,
336,,21.8840,44.4565,,39.2838,,
337,,21.8134,43.2854,,37.5137,,
338,,21.9774,39.7224,,45.5627,,
339,,24.0698,46.8216,,58.3725,,
340,,21.8248,61.3747,,37.9868,,
341,,23.3460,42.2096,,40.3976,,
342,,21.7314,41.0156,,40.4205,,
343,,23.2439,41.0156,,39.9170,,
344,,22.1310,41.0080,,42.6178,,
345,,23.2267,41.5497,,45.9290,,
346,,21.8039,40.8936,,45.6467,,
347,,22.9349,40.6418,,40.0085,,
348,,25.3878,41.9960,,39.6195,,
349,,24.7059,42.6636,,41.3284,,
350,,27.1978,42.2401,,40.1688,,
351,,27.1387,42.1753,,40.6723,,
352,,25.7807,41.2140,,39.3143,,
353,,25.6043,41.3857,,39.2838,,
354,,24.1985,39.5470,,39.1846,,
355,,24.1766,40.6265,,40.2374,,
356,,23.4270,40.9470,,41.4124,,
357,,21.8306,43.2587,,46.2189,,
358,,21.8477,52.5475,,60.8292,,
359,,22.8157,64.5561,,40.9393,,
360,,22.9702,39.7263,,40.5426,,
361,,22.5658,40.8211,,39.5279,,
362,,22.1520,40.8096,,40.7944,,
363,,21.6904,41.5077,,40.6189,,
364,,23.1199,41.9693,,39.8712,,
365,,21.6026,40.3862,,41.2674,,
366,,22.0194,40.9164,,39.4669,,
367,,22.0165,39.8178,,39.6881,,
368,,22.1243,39.2532,,44.3039,,
369,,22.6479,40.8936,,47.6685,,
370,,21.6913,40.9966,,46.2265,,
371,,22.5601,40.0925,,44.3955,,
372,,21.9088,41.8739,,43.2282,,
373,,22.4142,39.7797,,43.8919,,
374,,22.9101,40.5769,,43.4647,,
375,,21.2421,39.7606,,44.8151,,
376,,21.8535,42.0952,,51.3153,,
377,,21.6723,46.9933,,67.4896,,
378,,22.0413,63.6673,,45.3873,,
379,,22.4447,43.5867,,45.4865,,
380,,22.0604,49.8543,,45.5856,,
381,,21.0962,49.4461,,45.6009,,
382,,21.5988,49.1409,,43.4952,,
383,,21.6370,50.5562,,43.3960,,
384,,22.7146,52.2575,,44.4107,,
385,,22.4333,46.7529,,45.5704,,
386,,22.0804,50.1785,,44.0216,,
387,,22.7242,46.6919,,46.0587,,
388,,23.1543,47.4892,,44.2963,,
389,,24.0650,52.8412,,47.7448,,
390,,24.4188,48.0690,,51.3687,,
391,,27.5965,62.8815,,48.6755,,
392,,25.0473,111.2289,,43.8767,,
393,,23.0150,51.1360,,44.3192,,
394,,23.0513,51.0941,,44.3649,,
395,,21.8658,52.1622,,51.5900,,
396,,23.5014,59.0134,,65.1474,,
397,,21.5044,98.1255,,44.1589,,
398,,21.4691,52.9862,,44.2123,,
399,,21.5559,54.6494,,44.3878,,
400,,21.5807,53.1769,,43.1976,,
401,,22.7499,52.2156,,44.2276,,
402,,21.5502,51.9333,,44.4260,,
403,,22.3980,50.9911,,44.0140,,
404,,21.8525,51.8341,,46.0281,,
405,,21.3575,52.4521,,43.2663,,
406,,21.5120,52.1011,,44.0979,,
407,,21.5683,52.9060,,43.3044,,
408,,23.6177,50.9262,,44.9677,,
409,,21.3852,51.6853,,44.9371,,
410,,21.4825,50.5791,,43.5944,,
411,,21.3728,51.6014,,47.4930,,
412,,21.3108,52.8832,,51.2314,,
413,,21.2345,51.5671,,46.3409,,
414,,21.4462,52.3529,,50.3311,,
415,,21.4043,55.9311,,64.1251,,
416,,21.5073,63.2896,,46.1350,,
417,,21.9517,82.9544,,46.3791,,
418,,21.9917,50.6783,,46.6156,,
419,,22.2836,50.4723,,46.3028,,
420,,21.5569,51.5251,,46.1960,,
421,,22.2302,51.7883,,45.2194,,
422,,22.1005,50.9872,,44.9066,,
423,,22.0013,50.6134,,46.6156,,
424,,21.6389,49.4423,,48.0957,,
425,,21.7686,60.6957,,46.5088,,
426,,22.4743,52.3415,,45.3873,,
427,,21.7934,87.0209,,43.7851,,
428,,21.6255,51.6586,,44.7311,,
429,,22.8500,49.3317,,46.3791,,
430,,22.3866,48.9082,,43.6707,,
431,,24.2081,48.7022,,46.1426,,
432,,24.9023,50.7889,,47.4777,,
433,,25.5051,52.5284,,59.2957,,
434,,25.3105,50.0908,,71.1975,,
435,,25.7607,56.6483,,46.6003,,
436,,21.9498,81.8214,,46.2723,,
437,,22.1977,49.7551,,47.6532,,
438,,21.9650,50.4646,,46.2952,,
439,,21.9135,54.8592,,45.7764,,
440,,21.7743,49.4461,,44.9829,,
441,,22.0318,48.5115,,46.8369,,
442,,21.5759,48.5115,,46.2265,,
443,,21.8411,49.6063,,46.0815,,
444,,22.8214,48.1911,,44.9524,,
445,,23.0236,48.7022,,44.9295,,
446,,22.3007,48.8014,,46.8674,,
447,,22.0585,50.0259,,44.7922,,
448,,22.9607,49.4461,,44.2123,,
449,,22.3236,50.8957,,43.9072,,
450,,22.1901,47.5235,,44.4260,,
451,,21.8048,46.9399,,45.7535,,
452,,21.1449,48.0537,,52.4597,,
453,,21.8430,47.7562,,74.9054,,
454,,23.1247,53.3028,,50.7278,,
455,,23.6206,78.2127,,46.9742,,
456,,23.3593,46.8979,,45.3644,,
457,,22.9950,47.7867,,45.2499,,
458,,23.1323,47.4548,,44.0598,,
459,,22.9664,48.9082,,44.1437,,
460,,22.0585,49.4461,,45.4025,,
461,,23.0999,47.8020,,43.1595,,
462,,22.1577,51.0864,,44.5328,,
463,,21.4195,52.1202,,47.7371,,
464,,21.6999,51.0750,,45.1431,,
465,,21.9975,53.7376,,44.1895,,
466,,21.8983,52.6543,,45.1889,,
467,,21.6484,50.6554,,43.9301,,
468,,21.9078,49.9916,,44.5328,,
469,,21.5836,50.0450,,46.4706,,
470,,22.0184,50.3616,,44.0903,,
471,,22.4133,50.3197,,51.1246,,
472,,23.0122,45.6543,,66.5131,,
473,,24.6182,47.5807,,44.8074,,
474,,24.5266,59.2423,,50.6363,,
475,,35.7323,68.7523,,51.4221,,
476,,23.9544,45.7230,,46.7987,,
477,,22.4381,48.1606,,45.8145,,
478,,22.5048,49.5644,,43.6096,,
479,,22.1615,49.3393,,45.5170,,
480,,37.4966,48.3551,,42.8162,,
481,,28.8792,48.9235,,42.7780,,
482,,28.5778,49.1257,,46.2799,,
483,,29.8519,49.7246,,44.4565,,
484,,27.8187,49.2172,,45.9976,,
485,,29.5544,49.5911,,45.1584,,
486,,27.6108,49.2210,,44.7769,,
487,,27.2160,49.1295,,44.5557,,
488,,27.4029,48.5382,,45.7459,,
489,,30.9124,50.4532,,44.3726,,
490,,33.3901,47.8973,,52.3377,,
491,,29.6955,47.7829,,68.6417,,
492,,28.6446,48.3780,,45.6543,,
493,,29.0089,55.9845,,48.1110,,
494,,27.2923,76.9577,,49.7131,,
495,,28.2154,47.7829,,48.7671,,
496,,27.4677,46.9513,,50.9949,,
497,,26.8135,47.7524,,46.7987,,
498,,27.0577,47.8058,,44.8837,,
499,,26.6419,48.2483,,44.6167,,
500,,27.7214,48.2636,,44.5938,,
