Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
456,,21.6332,31.8146,,35.8734,,
457,,17.3893,31.6620,,34.0271,,
458,,18.7702,35.5072,,33.8440,,
459,,17.5552,32.4097,,35.0647,,
460,,17.7879,32.7759,,33.7219,,
461,,22.1138,37.0941,,36.1328,,
462,,17.7441,33.0811,,37.6892,,
463,,18.3010,32.6080,,35.5225,,
464,,17.5362,38.6658,,36.3617,,
465,,17.9672,31.9519,,37.4756,,
466,,19.9680,31.6467,,33.9813,,
467,,17.2768,36.4380,,41.3361,,
468,,17.4007,33.4625,,50.4150,,
469,,10055.9800,31.7078,,35.9497,,
470,,24.0135,36.3312,,34.3475,,
471,,17.7288,31.9977,,35.0342,,
472,,17.8089,38.9862,,36.8500,,
473,,17.4885,48.1873,,35.3394,,
474,,18.0435,31.9977,,36.6669,,
475,,21.6141,32.9285,,37.1246,,
476,,17.3130,36.8042,,34.6680,,
477,,17.8146,33.2489,,35.0037,,
478,,17.8566,31.6620,,34.6375,,
479,,17.6563,37.4756,,34.7443,,
480,,21.9536,33.9356,,34.3323,,
481,,17.3626,33.2336,,34.0576,,
482,,17.3473,36.8805,,34.2712,,
483,,17.9291,32.7911,,36.8652,,
484,,17.7040,32.4860,,37.2162,,
485,,21.3776,37.3688,,34.1187,,
486,,19.2738,32.2266,,34.5459,,
487,,18.9838,31.6010,,34.5612,,
488,,17.8261,36.4838,,34.7748,,
489,,18.0225,31.8146,,35.4004,,
490,,23.4585,31.6620,,40.9699,,
491,,22.7757,35.4462,,47.5922,,
492,,17.7250,32.1655,,34.5612,,
493,,18.9018,32.2571,,34.6375,,
494,,18.8427,36.3922,,35.0952,,
495,,22.7814,32.1350,,35.6445,,
496,,17.6868,44.7846,,36.8958,,
497,,19.4588,57.4799,,34.5306,,
498,,18.1103,34.3628,,34.8206,,
499,,19.8078,33.3099,,35.3546,,
500,,22.4724,36.1633,,36.8652,,
