Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
315,,41.2579,91.5108,,124.6109,,
316,,40.6590,78.0716,,119.4229,,
317,,41.2502,75.6874,,104.3091,,
318,,41.8949,74.8367,,94.5740,,
319,,47.4987,74.9588,,96.5500,,
320,,50.8881,77.1256,,114.4485,,
321,,51.8589,74.8024,,117.2104,,
322,,41.7099,77.3850,,116.4398,,
323,,44.6854,78.3615,,105.9647,,
324,,46.1731,75.7980,,149.4904,,
325,,42.7780,96.1647,,114.6469,,
326,,42.6846,88.1043,,95.8099,,
327,,44.1437,82.7713,,91.3239,,
328,,45.3796,84.6825,,84.7473,,
329,,43.5047,84.3277,,85.0220,,
330,,40.5178,76.6411,,85.5484,,
331,,41.5211,76.0536,,82.5882,,
332,,40.3709,76.2634,,83.4045,,
333,,41.3990,77.8389,,84.3124,,
334,,40.9222,80.2040,,107.2769,,
335,,41.1186,88.8863,,98.0377,,
336,,41.7824,79.0825,,105.4153,,
337,,40.2908,79.2198,,92.5751,,
338,,41.7385,96.1723,,84.3887,,
339,,41.0442,88.4590,,83.2977,,
340,,40.5445,85.0792,,84.0225,,
341,,41.4085,80.1811,,83.7784,,
342,,43.2453,78.6896,,82.1991,,
343,,41.4619,75.7675,,86.8988,,
344,,48.3799,78.1059,,106.7505,,
345,,45.1069,88.0776,,88.3026,,
346,,42.0075,77.0264,,84.8694,,
347,,44.3478,74.4896,,101.3031,,
348,,47.2927,76.0994,,105.4688,,
349,,47.6265,75.6683,,88.3408,,
350,,48.6527,84.8808,,84.1217,,
351,,55.0289,92.9794,,86.8912,,
352,,53.7567,85.3539,,88.1500,,
353,,52.7611,83.9157,,90.5457,,
354,,46.8845,77.5185,,100.0214,,
355,,46.9208,131.4545,,83.7021,,
356,,50.1633,160.0227,,86.9293,,
357,,53.1864,164.6461,,83.8776,,
358,,58.5327,77.0531,,97.0230,,
359,,55.2330,79.2160,,104.9194,,
360,,54.0676,78.8994,,94.1010,,
361,,52.2060,87.6885,,85.5408,,
362,,53.8902,84.7817,,87.2650,,
363,,57.3578,83.3244,,111.7172,,
364,,53.5889,76.5533,,82.8552,,
365,,52.9976,77.2171,,87.6999,,
366,,54.8077,77.5108,,86.4716,,
367,,54.7867,102.5009,,83.5266,,
368,,52.9385,77.5108,,84.8770,,
369,,50.5467,75.4128,,93.7805,,
370,,52.8965,74.0166,,104.2099,,
371,,53.4859,74.9130,,99.4034,,
372,,52.3834,74.6231,,87.3337,,
373,,50.8575,87.9250,,108.0627,,
374,,47.1363,90.4541,,86.1816,,
375,,44.7464,83.9844,,83.6716,,
376,,47.1954,79.6242,,85.3043,,
377,,47.2488,103.9734,,85.7849,,
378,,46.4306,75.5310,,82.4051,,
379,,46.5431,74.6117,,82.7713,,
380,,45.8508,74.8558,,91.3162,,
381,,46.1159,78.8994,,103.9429,,
382,,50.3063,79.2313,,101.2726,,
383,,54.9183,75.5615,,111.1298,,
384,,51.9466,77.3163,,82.6798,,
385,,48.4066,80.7419,,87.3337,,
386,,49.3298,94.4367,,82.9773,,
387,,51.0273,113.1592,,83.8547,,
388,,48.7824,81.4972,,85.6323,,
389,,47.0886,79.2389,,84.5261,,
390,,48.1892,80.1926,,85.6781,,
391,,53.1445,77.4612,,84.3201,,
392,,47.8134,80.1086,,88.8367,,
393,,47.1611,75.4013,,134.8190,,
394,,47.2126,74.2035,,95.0775,,
395,,46.8617,77.8656,,87.6312,,
396,,49.0303,79.1092,,84.9991,,
397,,48.8815,100.7996,,83.7555,,
398,,45.6848,90.8203,,83.8623,,
399,,46.4077,87.5092,,84.5947,,
400,,48.6469,85.7697,,89.3097,,
401,,46.4344,78.6285,,89.8285,,
402,,48.1949,74.7147,,88.0127,,
403,,53.1158,76.5915,,116.8518,,
404,,54.1019,75.3937,,109.9625,,
405,,50.6268,79.7043,,103.9886,,
406,,48.9197,78.1784,,91.6367,,
407,,48.9159,100.6088,,88.0432,,
408,,50.4437,77.1484,,91.2094,,
409,,48.4886,75.9659,,81.8100,,
410,,47.6837,82.2296,,84.0225,,
411,,51.6338,91.7740,,85.5637,,
412,,51.8856,84.6710,,93.6432,,
413,,47.7333,82.7789,,98.3048,,
414,,46.4439,80.5435,,87.6846,,
415,,46.2227,76.9348,,104.7745,,
416,,46.1216,76.0422,,100.6851,,
417,,47.4243,102.0966,,86.3953,,
418,,46.7796,77.8809,,87.7075,,
419,,47.3118,77.9724,,83.6258,,
420,,47.3576,76.7441,,82.7942,,
421,,48.5115,78.8269,,84.3277,,
422,,45.9614,83.1299,,107.4905,,
423,,49.2325,98.4421,,85.7849,,
424,,55.0537,90.0040,,87.1887,,
425,,55.1300,86.4029,,84.2590,,
426,,51.7101,78.6057,,84.9915,,
427,,50.8766,102.1805,,110.1532,,
