Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
245,88.9844,62.3281,64.1719,70.8906,81.1563,80.6406,76.9531
246,88.9844,61.9375,67.0781,72.4531,81.5938,80.5156,77.2969
247,88.9844,62.2656,67.1719,73.0781,81.2344,80.7500,77.7188
248,88.9844,62.2656,67.2188,71.0938,82.0000,80.5781,77.0781
249,88.9844,62.2344,67.0625,72.2969,82.0469,80.7656,77.6094
250,89.0000,62.0156,65.4688,72.8438,82.1250,80.6406,77.3125
251,89.0000,62.2813,64.9219,72.0781,82.1250,80.9375,77.9375
252,89.0000,62.4063,64.6875,70.4219,82.6250,80.6094,77.6563
253,89.0000,62.0313,64.6719,72.7813,81.8750,81.0156,78.2813
254,89.0313,62.2031,64.7969,71.2969,81.6250,80.9375,77.6406
255,89.0781,62.5469,64.4688,70.9844,81.8438,80.5625,78.2813
256,89.0781,62.2500,64.4531,71.5781,81.7344,81.1250,77.4844
257,89.1719,62.4531,64.4219,70.4375,81.8281,80.9688,77.9844
258,89.1719,62.3438,63.9844,71.2813,82.0469,80.8594,77.4844
259,89.1719,62.0938,63.4219,70.8750,82.2188,80.9219,77.6563
260,89.2500,62.4375,62.7813,69.0469,82.3125,80.8906,77.8594
261,89.2500,62.1875,62.6250,70.5938,81.9531,80.7969,78.1563
262,89.2500,62.3594,62.0625,70.7188,82.2031,80.9531,78.5781
263,89.2500,62.6563,61.8438,71.6250,82.3281,81.2031,78.6094
264,89.4063,62.6094,61.8438,71.2656,82.3906,81.1719,78.6094
265,89.4063,62.2031,61.4844,71.0313,82.2656,81.4063,77.9688
266,89.4531,62.5938,61.0469,71.0156,81.9688,80.7500,78.0156
267,89.4531,62.1406,60.7031,70.3281,82.5313,80.8281,77.7969
268,89.4531,62.2969,60.2813,72.3906,82.3750,81.2188,79.5938
269,89.4531,62.5469,59.3438,69.9844,82.3438,81.1875,79.6719
270,89.4531,62.7344,58.6406,73.7188,82.0938,81.4844,78.1719
271,89.4531,62.3750,58.2813,69.9219,82.1875,81.1250,77.9531
272,89.4531,62.3750,57.8906,71.5625,82.4688,81.4219,78.5469
273,89.4688,62.2813,57.4063,72.9219,82.4063,81.2344,77.6875
274,89.4688,62.3750,56.6875,69.9844,82.3125,81.2500,77.6406
275,89.4844,62.2500,55.8750,71.9219,81.7969,81.3281,77.3281
276,89.5313,62.1250,55.8594,72.8750,82.7813,81.4531,78.3750
277,89.5313,62.0938,55.2031,71.2656,82.1719,81.3594,78.2500
278,89.6563,62.2188,54.7344,72.2656,82.1094,81.6250,79.0938
279,89.6563,62.5000,54.0469,69.9063,82.2500,81.3125,78.4063
280,89.6563,62.3594,53.6094,71.2813,82.1563,81.2344,78.6875
281,89.6563,62.3438,53.2031,71.0156,82.6406,81.3906,77.8281
282,89.7500,62.3906,52.9375,72.6250,82.3594,81.4844,77.9688
283,89.7500,62.0625,52.3281,71.9063,82.4063,81.4375,77.2344
284,89.8594,62.2813,52.2500,69.3750,82.5625,81.4375,77.4063
285,89.8594,62.3438,52.2188,71.2031,82.3906,81.4688,77.4375
