Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
300,23.1543,22.7737,38.6887,25.4517,47.0581,26.6876,44.7540
301,23.0799,23.4718,38.9023,25.8637,46.1273,26.5198,44.4336
302,23.0589,22.8195,38.2919,24.8947,43.6707,25.5280,43.9911
303,24.0116,22.8844,40.7181,24.9405,43.8690,25.7568,43.0908
304,23.8457,22.8996,39.6042,24.7726,44.5557,25.3754,43.9301
305,23.6645,23.0064,39.1312,25.8026,44.9219,25.4822,42.9993
306,23.1390,23.0789,39.2990,25.5127,44.6625,25.4059,44.2658
307,23.3498,23.0370,39.8178,24.6201,43.6707,25.8942,52.4139
308,23.1333,23.2735,38.2004,25.0931,43.1213,25.4822,56.9763
309,23.0074,23.9792,48.7518,25.4822,44.5099,25.5127,44.5404
310,23.2391,23.3269,52.7344,24.9329,44.5404,25.5127,42.8009
311,23.4547,24.0173,39.5126,24.6429,43.3044,25.8637,44.6777
312,23.0761,23.8037,40.3976,24.7803,44.1742,26.0162,44.4031
313,23.0217,24.4179,39.1007,29.7852,43.1213,25.3601,42.3737
314,23.0169,23.4947,38.6200,24.4370,52.0020,25.6653,43.1671
315,23.2859,24.6735,38.4293,24.8108,58.1513,25.8942,43.9758
316,23.1428,23.0980,38.5056,24.7498,45.9747,26.2146,43.2739
317,23.0217,23.7274,38.2996,25.0473,44.0216,25.6348,42.8314
318,22.8701,23.0522,40.6189,25.7492,44.9066,25.8942,43.0450
319,23.9973,23.8419,39.0625,25.7492,45.3949,26.4893,43.1671
320,23.8905,23.7389,39.6347,26.5274,43.9606,26.8250,43.8232
321,23.0188,23.8113,38.3377,25.0626,45.1813,27.0844,44.6930
322,23.0284,24.0097,39.4058,25.0397,44.9524,26.3367,44.0064
323,23.6025,23.0789,40.3671,25.0397,44.3420,26.7487,53.3752
324,23.7694,23.0942,44.9066,25.1465,45.5933,26.6419,61.1877
