Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
208,99.6400,88.9200,94.2000,91.9600,99.6400,98.2800,99.8800
209,99.6400,88.9200,93.5200,91.9600,99.6400,98.2800,99.8800
210,99.6400,88.9200,92.9200,91.9600,99.6400,98.2800,99.8800
211,99.6400,88.9200,93.0400,91.9600,99.6400,98.3200,99.8800
212,99.6400,88.9200,93.6400,91.9600,99.6400,98.3200,99.8800
213,99.6400,88.9200,94.3200,91.9600,99.6400,98.3200,99.8800
214,99.6400,88.9200,94.2400,91.9600,99.6400,98.3200,99.8800
215,99.6400,88.9200,94.3200,91.9600,99.6400,98.3200,99.8800
216,99.6400,88.9200,94.1200,91.9600,99.6400,98.3200,99.8800
217,99.6400,88.9200,94.8400,91.9600,99.6400,98.3600,99.8800
218,99.6400,88.9200,94.7600,92.0000,99.6400,98.4800,99.8800
219,99.6400,88.9200,94.8400,92.0000,99.6400,98.4800,99.8800
220,99.6400,88.9200,94.8000,92.0000,99.6400,98.4800,99.8800
221,99.6400,88.9200,94.7600,92.0000,99.6400,98.4800,99.8800
222,99.6400,88.9200,94.7600,92.0000,99.6400,98.4800,99.8800
223,99.6400,88.9200,94.6000,92.0000,99.6400,98.4800,99.8800
224,99.6400,88.9200,94.2800,92.0000,99.6400,98.4800,99.8800
225,99.6400,88.9200,94.2000,92.0000,99.6400,98.4800,99.8800
226,99.6400,88.9200,94.5200,92.0800,99.6400,98.4800,99.8800
227,99.6400,88.9200,94.4400,92.0800,99.6400,98.4800,99.8800
228,99.6400,88.9200,94.8400,92.1200,99.6400,98.4800,99.8800
229,99.6400,88.9200,95.2000,92.1200,99.6400,98.6000,99.8800
230,99.6400,88.9200,95.4800,92.1600,99.6800,98.6000,99.8800
231,99.6400,88.9200,95.6000,92.1600,99.6800,98.6000,99.8800
232,99.6400,88.9200,95.4400,92.1600,99.6800,98.6000,99.8800
233,99.6400,88.9200,95.2400,92.1600,99.6800,98.6000,99.8800
234,99.6400,88.9200,95.3200,92.1600,99.6800,98.6000,99.8800
235,99.6400,88.9200,95.2000,92.2400,99.6800,98.6000,99.8800
236,99.6400,88.9200,95.2000,92.2400,99.6800,98.6000,99.8800
237,99.6400,88.9200,95.4400,92.2400,99.6800,98.6000,99.8800
238,99.6400,88.9200,95.7600,92.2400,99.6800,98.6000,99.8800
239,99.6400,88.9200,95.9600,92.2400,99.6800,98.6000,99.8800
240,99.6400,88.9200,95.8400,92.2400,99.6800,98.6000,99.8800
241,99.6400,88.9200,95.3200,92.2400,99.6800,98.6000,99.8800
242,99.6400,88.9200,94.9600,92.2400,99.6800,98.6400,99.8800
243,99.6400,88.9200,94.7200,92.2400,99.6800,98.6800,99.8800
244,99.6400,88.9200,94.8800,92.2800,99.6800,98.6800,99.8800
