Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
751,10.9797,12.2623,21.7209,13.4773,22.0490,12.9471,22.4304
752,11.1456,12.3959,22.6173,12.8899,22.3465,12.9547,21.9727
753,10.9806,12.3997,22.7547,12.6991,22.1863,13.0234,22.7356
754,11.3068,12.3005,22.1252,13.0386,22.3618,13.2828,22.4075
755,10.9692,12.6629,21.9574,12.9128,23.1247,12.9242,23.5519
756,10.8967,12.3940,21.9841,13.5384,22.3236,13.1760,22.3084
757,10.9730,12.4111,21.9269,13.6108,22.7203,12.8708,25.7340
758,10.9806,12.3825,21.1754,13.4087,28.5568,13.1302,29.1138
759,10.9243,12.4111,20.8550,14.2937,41.5344,12.9776,39.8636
760,11.0588,12.4550,20.9961,13.7978,23.3307,13.3514,22.0871
761,11.2915,12.3272,20.9580,13.2484,23.3460,13.2599,22.7127
762,11.7054,12.7754,21.8849,13.2523,22.8272,13.4201,22.5296
763,11.4012,12.4531,22.0413,13.4850,23.3154,12.9013,21.9421
764,11.3125,12.1574,22.9302,13.1455,22.5067,12.9700,22.0718
765,11.4365,12.3406,21.2631,13.4811,24.0402,13.0844,22.2015
766,11.2419,12.4703,21.2936,13.0005,22.5983,13.1683,21.9421
767,11.5891,12.5065,30.7427,13.4010,22.9340,13.1760,22.0947
768,11.3163,12.4836,38.2080,13.1111,22.9340,13.5040,22.3007
769,11.5871,12.6686,21.5035,13.0310,22.4762,13.1531,22.5449
770,11.0426,12.1136,20.7062,13.3095,22.0795,13.1149,22.4075
771,10.9205,12.1250,20.8244,13.4544,21.8964,13.1073,22.8119
772,10.9272,12.2051,22.0146,12.9738,22.2702,13.1836,21.6675
773,11.1065,12.2738,21.9917,13.1416,21.8582,13.2675,21.5378
774,11.2133,12.4359,21.9231,13.1607,22.0718,13.3057,21.5530
775,10.8814,12.1994,22.2168,12.6877,22.2092,13.3209,21.7667
776,11.0493,12.4950,21.3852,13.1264,22.4457,14.7171,21.6827
777,11.4136,12.1899,22.0528,13.3514,23.2773,13.6185,23.4451
778,10.9692,12.2910,21.3203,12.7716,24.1394,13.0615,21.5302
779,11.0006,12.2032,22.3351,12.9318,22.3160,12.9623,21.4768
780,10.9358,12.3615,22.9149,13.0882,21.8658,14.0839,21.8430
781,11.0397,12.1727,21.6866,12.9013,22.9645,13.8931,21.6751
782,10.9911,12.2070,21.8201,13.1760,22.1405,13.5498,21.7896
783,11.0369,12.4092,21.5797,13.0234,22.3846,13.4964,21.6675
784,11.0054,12.0907,20.8740,13.3133,22.6440,13.7634,22.0795
785,11.5233,12.2223,21.1449,13.0920,22.2092,13.3820,21.7590
786,11.1418,12.2967,21.4996,13.2790,22.3160,13.4888,21.6751
787,10.9873,12.2585,21.1411,13.3324,21.8811,14.2670,21.5607
788,11.0292,12.4874,20.8778,13.0501,28.6026,13.0539,21.4996
789,12.5971,12.7754,20.8855,13.4201,42.1906,13.0005,28.2364
790,11.3964,12.4188,20.4582,12.9776,23.2925,13.0158,39.8483
791,11.6558,12.2547,21.5988,13.1111,23.0103,13.2141,22.0184
792,11.8332,12.1498,20.7443,13.0692,23.5214,13.2217,22.5296
793,11.4546,12.3615,21.0800,12.8479,23.5672,13.1302,24.2157
794,11.6224,12.5294,20.9274,13.0386,23.3231,13.4888,22.7127
795,11.7302,12.3711,21.3280,12.9929,23.0866,13.1989,23.5443
796,11.1103,12.4092,21.0457,13.4010,23.4146,13.2752,22.9111
797,11.2438,12.6114,21.5111,13.2866,23.8800,13.2294,21.8887
798,11.2000,12.4874,28.5759,13.4506,22.7585,13.3972,24.2996
799,11.3916,12.4054,38.5056,13.5384,22.7814,13.5422,24.6277
800,11.1179,12.1994,21.4233,13.2866,23.6130,14.6256,24.4904
